username, created_at, lng, lat, text
smkrzman1971, Tue Apr 21 14:32:08 +0000 2020, -89.569491, 44.900818, @SpeakerPelosi @AC360 You two twats don’t have a clue what it is to be an American. https://t.co/t9uncfXeAi
Msdavis2Them, Tue Apr 21 14:32:08 +0000 2020, -95.446486, 29.838495, I had fun ...them bitches was in there stank tho pmo
jaredawheeler, Tue Apr 21 14:32:08 +0000 2020, -95.464034, 37.680879, Do you have any idea what day of the week it is? Me either. Let’s talk about it. https://t.co/EaPKCiV9XL
Roberta43242299, Tue Apr 21 14:32:08 +0000 2020, -78.947448, 43.010470, https://t.co/UeDI2pZfvV
JakeRubin, Tue Apr 21 14:32:09 +0000 2020, -118.156711, 33.809172, @Chargers Damn those royal blue jerseys are 🔥
MmmKayy13, Tue Apr 21 14:32:09 +0000 2020, -87.732013, 41.833585, @edwinxross I put west 😬 ... I thought east was the ghetto ?
tabs1231, Tue Apr 21 14:32:09 +0000 2020, -74.847891, 40.070618, @schemaly POS GOP
SteveBorer1, Tue Apr 21 14:32:09 +0000 2020, -97.093792, 40.914564, @crowder_daniel 😢❤️🙏
Paco740506, Tue Apr 21 14:32:09 +0000 2020, -100.196134, 25.676603, https://t.co/3OWy9Gdy2K
TSNSimmer, Tue Apr 21 14:32:09 +0000 2020, -75.800141, 45.248791, Why?
_GoodSAMARAtan, Tue Apr 21 14:32:09 +0000 2020, -77.604684, 41.117936, Can’t believe y’all didn’t know Rashida Jones is Quincy Jones daughter......
ValonFaith, Tue Apr 21 14:32:09 +0000 2020, -75.770041, 42.746617, house inspo on Pinterest has me excited for my future plans😌 https://t.co/BW9gfF9mOh
kdollas2, Tue Apr 21 14:32:09 +0000 2020, -105.550890, 38.997936, Nai taught me everything I know🥵
UGottaLuvMont, Tue Apr 21 14:32:09 +0000 2020, -80.926628, 33.631140, @KeyUtifull Not saying Fred don’t write but Kirk!!!!!! Naw kiddo it ain’t close
BBMexBTM, Tue Apr 21 14:32:09 +0000 2020, -76.746638, 38.963783, getting ready to go to the store. need anything? 💗 https://t.co/dwAVV0CtGb
itzjqq, Tue Apr 21 14:32:10 +0000 2020, -91.437471, 30.417141, I’m Single But that’s gonna change 🔜➰®️eal
Liaosmand, Tue Apr 21 14:32:10 +0000 2020, -100.293591, 25.641718, https://t.co/ls3OpiXOuG
AllenDavidov, Tue Apr 21 14:32:09 +0000 2020, -79.565792, 43.837104, It was great to participate in @CdnMarketing “Thought Leaders Connected” session today, and hear from each of the c… https://t.co/SCJLwxNJGJ
LegitAidanL, Tue Apr 21 14:32:10 +0000 2020, -77.604684, 41.117936, Thank you @RepValDemings 👇🏻
JonesBC_MHS, Tue Apr 21 14:32:10 +0000 2020, -84.316443, 34.134613, HAPPY BIRTHDAY MAGGIE! I hope I didn’t pull you away from your online learning for too long😜! Stay positive &amp; keep… https://t.co/8ceZPLhfXh
FoMoroder, Tue Apr 21 14:32:10 +0000 2020, -73.751662, 45.455250, Catarata emocional; q pdo, mundo ?!
Robinbr31091711, Tue Apr 21 14:32:10 +0000 2020, -97.463645, 35.327468, @Nellie_0hr @JoeConchaTV Oh the one who traded 5 terrorist for a guy who left his fellow troops in Iraq do not a presidebt with common sense
dr_lr_pina, Tue Apr 21 14:32:10 +0000 2020, -80.233328, 25.782353, Bendecido martes!👍🏾Grabando un corto video para la campaña #DarUnPasoDeFe-#Blog#Podcast #DrLRPiña https://t.co/BnUzdkXmxj
drtruthiness, Tue Apr 21 14:32:10 +0000 2020, -85.978600, 35.830522, @MichelleBlume10 @LSD122070 If this was a commercial,  I would buy whatever it was selling
hoperomann, Tue Apr 21 14:32:10 +0000 2020, -97.285913, 32.779967, pop a perky, go retarded, I’m a Brooklyn nigga, I’m cold hearted
itiswhatiwant, Tue Apr 21 14:32:10 +0000 2020, -80.322631, 25.940281, @Alonso_GD @franktonic Listo
pens066, Tue Apr 21 14:32:11 +0000 2020, -80.117052, 40.331929, @laceymarieee Just got the ones your mom made for me.  They are perfect and so much better than my bandana or headband.
LavishNora, Tue Apr 21 14:32:11 +0000 2020, -83.099288, 42.352787, @J__Annette They both slap tho🤷🏾‍♀️
_papimangu, Tue Apr 21 14:32:11 +0000 2020, -80.327999, 26.027890, I dont gotta post every L i roll for you to know i smoke more then you lol #14gramsdaily
